source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,93,36.31987957951696,-18.447237587728182,-19.137055952958136,1.2644139611693497
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,94,10.495796663944432,-15.619560603032815,-19.605379074360748,24.729143013449125
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,95,44.2280674198742,-13.002466362564933,-19.458547735273065,-11.767053322036201
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,96,27.699015979839807,2.639996741031574,-18.427478336600856,-11.911534384270523
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,97,44.435893403042904,-15.435234395264283,-18.39889696668337,-10.60176204109526
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,98,32.31729363916224,-17.907563078916308,-19.170785609758877,4.761055049512937
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,99,44.72017157583617,-16.030385424573524,-18.059719768205344,-10.6300663830573
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,100,31.22273462760426,-16.069109038684893,-19.34532639185349,4.191700802934129
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,101,39.07216868919941,-8.917885032367444,-18.681993935944043,-11.47228972088793
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,102,32.10086413168796,-15.860253009218178,-19.29327920240172,3.0526680799319372
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,103,34.35445060575879,-3.040592851011098,-19.324239664744624,-11.989618090003068
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,104,16.990275962093577,-16.342922513626814,-19.0301106938916,18.382757245424834
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,105,17.978814790418063,-7.85522659187998,-18.77492023630139,8.651332037763304
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,106,9.064813151950972,-18.04198765682313,-19.855643459305227,28.832817964177387
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,107,14.951300212461113,-17.60555826575939,-19.61641112665724,22.27066917995551
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,108,31.86149082893437,2.52681766658489,-18.23465472828429,-16.153653767234978
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,109,22.520444551268376,4.544758645793475,-17.89176405088657,-9.173439146175287
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,110,50.9845701118065,-16.96682580861609,-18.966128774354434,-15.051615528835974
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,111,35.43505462037006,-16.943806671745186,-18.85466303081418,0.36341508218930585
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,112,49.26425756685041,-16.23930795976717,-19.017260537290483,-14.007689069792763
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,113,53.15916272510507,-17.488091807820805,-19.707318630927542,-15.963752286356732
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,114,37.53261592419925,-12.672459789779388,-19.230209360850868,-5.629946773568989
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,115,7.803053246920548,-17.821183383192032,-19.149010427698165,29.16714056396964
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,116,33.202262733086556,-2.9173625663277356,-17.70237011149263,-12.582530055266195
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,117,49.59023422622058,-15.860754419853432,-18.56974365573042,-15.159736150636727
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,118,4.437328798439829,-16.161290092239597,-19.492068663593273,31.216029957393033
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,119,16.895444551268376,-16.288574687539857,-18.992954527077046,18.386084663348527
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,120,15.648169049960615,-17.54075428649365,-19.133772188056,21.02635742458903
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,121,30.455227159964032,-14.712487731018118,-18.996836514654685,3.2540970857087714
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,122,42.435078697609846,-7.282477126564249,-18.926316896415024,-16.22628467463057
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,123,23.76561829644212,-14.034713683678852,-18.12181553093805,8.390910918174775
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,124,32.23292018479665,-14.999588332764029,-18.152485298449925,0.9191534464173046
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,125,33.197388251000284,-17.353141264841017,-19.166339564738223,3.322092578578957
