source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,132,30.65068493150685,8.304794520547945,5.3938356164383565,55.650684931506845
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,133,57.48792270531401,14.299516908212562,6.859903381642512,21.35265700483092
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,134,30.713640469738028,7.4074074074074066,5.9620596205962055,55.91689250225835
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,135,56.98427382053654,8.140610545790935,6.567992599444958,28.307123034227565
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,136,28.328865058087576,7.059874888293119,5.987488829311886,58.62377122430742
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,137,25.02164502164502,6.926406926406926,5.974025974025974,62.077922077922075
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,138,57.74647887323944,24.647887323943664,6.237424547283702,11.368209255533198
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,139,56.441149212233555,10.009267840593141,6.765523632993513,26.7840593141798
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,140,41.09347442680776,7.231040564373897,5.379188712522046,46.2962962962963
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,141,67.51412429378531,14.87758945386064,5.555555555555555,12.052730696798493
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,142,35.57772236076476,6.899418121363259,4.987531172069826,52.53532834580216
